x	y	TVDss	Layer	Prediction	WellName	perm
686218.754	5073539.215	3568.851	10.0	-0.0014312156	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3569.851	10.0	-0.0014312156	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3570.851	10.0	-0.0014312156	VIROVITICA-3ALFA	0.003
686218.754	5073539.215	3571.851	10.0	-0.0014312156	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3572.851	10.0	-0.0014312156	VIROVITICA-3ALFA	0.01
686218.754	5073539.215	3573.851	10.0	-0.0014312156	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3574.851	10.0	0.0036833258	VIROVITICA-3ALFA	0.003
686218.754	5073539.215	3575.851	10.0	0.0036833258	VIROVITICA-3ALFA	0.004
686218.754	5073539.215	3576.851	10.0	0.0036833258	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3577.851	10.0	0.0036833258	VIROVITICA-3ALFA	0.006
686218.754	5073539.215	3578.851	10.0	0.0036833258	VIROVITICA-3ALFA	0.002
686218.754	5073539.215	3579.851	10.0	0.0036833258	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3580.851	10.0	0.0036833258	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3581.851	10.0	0.0036833258	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3582.851	10.0	0.0036833258	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3583.851	10.0	0.0036833258	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3584.851	10.0	0.0036833258	VIROVITICA-3ALFA	0.003
686218.754	5073539.215	3585.851	10.0	0.0036833258	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3586.851	10.0	0.0036833258	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3587.851	10.0	0.0036833258	VIROVITICA-3ALFA	0.003
686218.754	5073539.215	3588.851	10.0	0.0036833258	VIROVITICA-3ALFA	0.024
686218.754	5073539.215	3589.851	10.0	0.0036833258	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3590.851	10.0	0.0036833258	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3591.851	10.0	0.017046787	VIROVITICA-3ALFA	0.016
686218.754	5073539.215	3592.851	10.0	0.017046787	VIROVITICA-3ALFA	0.002
686218.754	5073539.215	3593.851	10.0	0.017046787	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3594.851	10.0	0.017046787	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3595.851	10.0	0.017046787	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3596.851	10.0	0.017046787	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3597.851	10.0	0.017046787	VIROVITICA-3ALFA	0.025
686218.754	5073539.215	3598.851	10.0	0.017046787	VIROVITICA-3ALFA	0.006
686218.754	5073539.215	3599.851	10.0	0.017046787	VIROVITICA-3ALFA	0.003
686218.754	5073539.215	3600.851	10.0	0.017046787	VIROVITICA-3ALFA	0.005
686218.754	5073539.215	3601.851	10.0	0.017046787	VIROVITICA-3ALFA	0.012
686218.754	5073539.215	3602.851	10.0	0.017046787	VIROVITICA-3ALFA	0.011
686218.754	5073539.215	3603.851	10.0	0.021984838	VIROVITICA-3ALFA	0.016
686218.754	5073539.215	3604.851	10.0	0.021984838	VIROVITICA-3ALFA	0.105
686218.754	5073539.215	3605.851	10.0	0.021984838	VIROVITICA-3ALFA	0.05
686218.754	5073539.215	3606.851	10.0	0.021984838	VIROVITICA-3ALFA	0.005
686218.754	5073539.215	3607.851	10.0	0.021984838	VIROVITICA-3ALFA	0.008
686218.754	5073539.215	3608.851	10.0	0.021984838	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3609.851	10.0	0.021984838	VIROVITICA-3ALFA	0.017
686218.754	5073539.215	3610.851	10.0	0.021984838	VIROVITICA-3ALFA	0.004
686218.754	5073539.215	3611.851	10.0	0.021984838	VIROVITICA-3ALFA	0.005
686218.754	5073539.215	3612.851	10.0	0.021984838	VIROVITICA-3ALFA	0.002
686218.754	5073539.215	3613.851	10.0	0.021984838	VIROVITICA-3ALFA	0.009
686218.754	5073539.215	3614.851	10.0	0.021984838	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3615.851	10.0	0.021984838	VIROVITICA-3ALFA	0.01
686218.754	5073539.215	3616.851	10.0	0.021984838	VIROVITICA-3ALFA	0.014
686218.754	5073539.215	3617.851	10.0	0.021984838	VIROVITICA-3ALFA	0.013
686218.754	5073539.215	3618.851	10.0	0.021984838	VIROVITICA-3ALFA	0.028
686218.754	5073539.215	3619.851	10.0	0.021984838	VIROVITICA-3ALFA	0.008
686218.754	5073539.215	3620.851	10.0	0.021984838	VIROVITICA-3ALFA	0.006
686218.754	5073539.215	3621.851	10.0	0.021984838	VIROVITICA-3ALFA	0.014
686218.754	5073539.215	3622.851	10.0	0.021984838	VIROVITICA-3ALFA	0.022
686218.754	5073539.215	3623.851	10.0	0.021984838	VIROVITICA-3ALFA	0.004
686218.754	5073539.215	3624.851	10.0	0.021984838	VIROVITICA-3ALFA	0.003
686218.754	5073539.215	3625.851	10.0	0.021984838	VIROVITICA-3ALFA	0.004
686218.754	5073539.215	3626.851	10.0	0.021984838	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3627.851	10.0	0.021984838	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3628.851	10.0	0.021984838	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3629.851	10.0	0.021984838	VIROVITICA-3ALFA	0.008
686218.754	5073539.215	3630.851	10.0	0.021984838	VIROVITICA-3ALFA	0.004
686218.754	5073539.215	3631.851	10.0	0.021984838	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3632.851	10.0	0.021984838	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3633.851	10.0	0.021984838	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3634.851	10.0	0.021984838	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3635.851	10.0	0.021984838	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3636.851	10.0	0.0012877773	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3637.851	10.0	0.0012877773	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3638.851	10.0	0.0012877773	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3639.851	10.0	0.0012877773	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3640.851	10.0	0.0012877773	VIROVITICA-3ALFA	0.002
686218.754	5073539.215	3641.851	10.0	0.0012877773	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3642.851	10.0	0.0012877773	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3643.851	10.0	0.0012877773	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3644.851	10.0	0.0012877773	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3645.851	10.0	0.0012877773	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3646.851	10.0	0.0012877773	VIROVITICA-3ALFA	0.005
686218.754	5073539.215	3647.851	10.0	0.0012877773	VIROVITICA-3ALFA	0.003
686218.754	5073539.215	3648.851	10.0	0.0012877773	VIROVITICA-3ALFA	0.002
686218.754	5073539.215	3649.851	10.0	0.0012877773	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3650.851	10.0	0.0012877773	VIROVITICA-3ALFA	0.009
686218.754	5073539.215	3651.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.003
686218.754	5073539.215	3652.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.007
686218.754	5073539.215	3653.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.002
686218.754	5073539.215	3654.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3655.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.02
686218.754	5073539.215	3656.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.036
686218.754	5073539.215	3657.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.053
686218.754	5073539.215	3658.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.009
686218.754	5073539.215	3659.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3660.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3661.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3662.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3663.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.008
686218.754	5073539.215	3664.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.002
686218.754	5073539.215	3665.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.016
686218.754	5073539.215	3666.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.02
686218.754	5073539.215	3667.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.004
686218.754	5073539.215	3668.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.004
686218.754	5073539.215	3669.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.005
686218.754	5073539.215	3670.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.003
686218.754	5073539.215	3671.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3672.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3673.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.009
686218.754	5073539.215	3674.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3675.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3676.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3677.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3678.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.01
686218.754	5073539.215	3679.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.013
686218.754	5073539.215	3680.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.014
686218.754	5073539.215	3681.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.032
686218.754	5073539.215	3682.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.044
686218.754	5073539.215	3683.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.021
686218.754	5073539.215	3684.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.038
686218.754	5073539.215	3685.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.006
686218.754	5073539.215	3686.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.002
686218.754	5073539.215	3687.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.002
686218.754	5073539.215	3688.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.003
686218.754	5073539.215	3689.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3690.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3691.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3692.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3693.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.002
686218.754	5073539.215	3694.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.005
686218.754	5073539.215	3695.851	10.0	0.0032421194	VIROVITICA-3ALFA	0.017
686218.754	5073539.215	3696.851	10.0	0.0051283087	VIROVITICA-3ALFA	0.014
686218.754	5073539.215	3697.851	10.0	0.0051283087	VIROVITICA-3ALFA	0.005
686218.754	5073539.215	3698.851	10.0	0.0051283087	VIROVITICA-3ALFA	0.027
686218.754	5073539.215	3699.851	10.0	0.0051283087	VIROVITICA-3ALFA	0.009
686218.754	5073539.215	3700.851	10.0	0.0051283087	VIROVITICA-3ALFA	0.008
686218.754	5073539.215	3701.851	10.0	0.0051283087	VIROVITICA-3ALFA	0.007
686218.754	5073539.215	3702.851	10.0	0.0051283087	VIROVITICA-3ALFA	0.052
686218.754	5073539.215	3703.851	10.0	0.0051283087	VIROVITICA-3ALFA	0.041
686218.754	5073539.215	3704.851	10.0	0.0051283087	VIROVITICA-3ALFA	0.005
686218.754	5073539.215	3705.851	10.0	0.0051283087	VIROVITICA-3ALFA	0.003
686218.754	5073539.215	3706.851	10.0	0.0051283087	VIROVITICA-3ALFA	0.003
686218.754	5073539.215	3707.851	10.0	0.0051283087	VIROVITICA-3ALFA	0.165
686218.754	5073539.215	3708.851	10.0	0.0051283087	VIROVITICA-3ALFA	0.111
686218.754	5073539.215	3709.851	10.0	0.0051283087	VIROVITICA-3ALFA	0.076
686218.754	5073539.215	3710.851	10.0	0.0051283087	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3711.851	10.0	0.0051283087	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3712.851	10.0	0.0051283087	VIROVITICA-3ALFA	0.002
686218.754	5073539.215	3713.851	10.0	0.0051283087	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3714.851	10.0	0.0051283087	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3715.851	10.0	0.0051283087	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3716.851	10.0	0.0051283087	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3717.851	10.0	0.0035837635	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3718.851	10.0	0.0035837635	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3719.851	10.0	0.0035837635	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3720.851	10.0	0.0035837635	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3721.851	10.0	0.0035837635	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3722.851	10.0	0.0035837635	VIROVITICA-3ALFA	0.0
686218.754	5073539.215	3723.851	10.0	0.0035837635	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3724.851	10.0	0.0035837635	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3725.851	10.0	0.0035837635	VIROVITICA-3ALFA	0.002
686218.754	5073539.215	3726.851	10.0	0.0035837635	VIROVITICA-3ALFA	0.004
686218.754	5073539.215	3727.851	10.0	0.0035837635	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3728.851	10.0	0.0035837635	VIROVITICA-3ALFA	0.002
686218.754	5073539.215	3729.851	10.0	0.0035837635	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3730.851	10.0	0.0035837635	VIROVITICA-3ALFA	0.027
686218.754	5073539.215	3731.851	10.0	0.0035837635	VIROVITICA-3ALFA	0.001
686218.754	5073539.215	3732.851	10.0	0.0035837635	VIROVITICA-3ALFA	0.005
693135.919	5073660.968	101.267	3.0	2.9728775	SUHOPOLJE-1	3.735
693135.919	5073660.968	102.267	3.0	2.9728775	SUHOPOLJE-1	3.735
693135.919	5073660.968	103.267	3.0	2.9728775	SUHOPOLJE-1	3.735
693135.919	5073660.968	104.267	3.0	2.9728775	SUHOPOLJE-1	3.73
693135.919	5073660.968	105.267	3.0	2.9728775	SUHOPOLJE-1	3.722
693135.919	5073660.968	114.267	3.0	2.9728775	SUHOPOLJE-1	2.66
693135.919	5073660.968	115.267	3.0	2.9728775	SUHOPOLJE-1	1.566
693135.919	5073660.968	116.267	3.0	2.9728775	SUHOPOLJE-1	1.548
693135.919	5073660.968	117.267	3.0	2.9728775	SUHOPOLJE-1	1.666
693135.919	5073660.968	118.267	3.0	2.9728775	SUHOPOLJE-1	2.087
693135.919	5073660.968	119.267	3.0	2.9728775	SUHOPOLJE-1	2.624
693135.919	5073660.968	120.267	3.0	2.9728775	SUHOPOLJE-1	2.135
693135.919	5073660.968	121.267	3.0	2.9728775	SUHOPOLJE-1	2.227
693135.919	5073660.968	122.267	3.0	2.9728775	SUHOPOLJE-1	2.069
693135.919	5073660.968	123.267	3.0	2.9728775	SUHOPOLJE-1	2.464
693135.919	5073660.968	124.267	3.0	2.9728775	SUHOPOLJE-1	4.119
693135.919	5073660.968	125.267	3.0	2.9728775	SUHOPOLJE-1	4.116
693135.919	5073660.968	126.267	3.0	2.9728775	SUHOPOLJE-1	3.889
693135.919	5073660.968	127.267	3.0	2.9728775	SUHOPOLJE-1	3.614
693135.919	5073660.968	128.267	3.0	2.9728775	SUHOPOLJE-1	4.017
693135.919	5073660.968	129.267	3.0	4.020032	SUHOPOLJE-1	4.023
693135.919	5073660.968	130.267	3.0	4.020032	SUHOPOLJE-1	4.044
693135.919	5073660.968	131.267	3.0	4.020032	SUHOPOLJE-1	4.006
693135.919	5073660.968	132.267	3.0	4.020032	SUHOPOLJE-1	4.017
693135.919	5073660.968	133.267	3.0	4.020032	SUHOPOLJE-1	4.048
693135.919	5073660.968	134.267	3.0	4.020032	SUHOPOLJE-1	3.992
693135.919	5073660.968	135.267	3.0	4.020032	SUHOPOLJE-1	4.033
693135.919	5073660.968	136.267	3.0	4.020032	SUHOPOLJE-1	4.064
693135.919	5073660.968	137.267	3.0	4.020032	SUHOPOLJE-1	4.088
693135.919	5073660.968	138.267	3.0	4.020032	SUHOPOLJE-1	4.101
693135.919	5073660.968	139.267	3.0	4.020032	SUHOPOLJE-1	4.071
693135.919	5073660.968	140.267	3.0	4.020032	SUHOPOLJE-1	4.068
693135.919	5073660.968	141.267	3.0	4.020032	SUHOPOLJE-1	4.032
693135.919	5073660.968	142.267	3.0	4.020032	SUHOPOLJE-1	4.006
693135.919	5073660.968	143.267	3.0	4.020032	SUHOPOLJE-1	4.012
693135.919	5073660.968	144.267	3.0	4.020032	SUHOPOLJE-1	4.023
693135.919	5073660.968	145.267	3.0	4.020032	SUHOPOLJE-1	4.034
693135.919	5073660.968	146.267	3.0	4.020032	SUHOPOLJE-1	4.028
693135.919	5073660.968	147.267	3.0	4.020032	SUHOPOLJE-1	4.033
693135.919	5073660.968	148.267	3.0	4.020032	SUHOPOLJE-1	4.056
693135.919	5073660.968	149.267	3.0	4.020032	SUHOPOLJE-1	4.037
693135.919	5073660.968	150.267	3.0	4.020032	SUHOPOLJE-1	4.047
693135.919	5073660.968	151.267	3.0	4.020032	SUHOPOLJE-1	4.076
693135.919	5073660.968	152.267	3.0	4.020032	SUHOPOLJE-1	4.053
693135.919	5073660.968	153.267	3.0	4.020032	SUHOPOLJE-1	4.072
693135.919	5073660.968	154.267	3.0	4.020032	SUHOPOLJE-1	4.064
693135.919	5073660.968	155.267	3.0	4.020032	SUHOPOLJE-1	4.038
693135.919	5073660.968	156.267	3.0	4.020032	SUHOPOLJE-1	4.044
693135.919	5073660.968	157.267	3.0	4.020032	SUHOPOLJE-1	4.002
693135.919	5073660.968	158.267	3.0	4.020032	SUHOPOLJE-1	4.017
693135.919	5073660.968	159.267	3.0	4.020032	SUHOPOLJE-1	4.031
693135.919	5073660.968	160.267	3.0	4.020032	SUHOPOLJE-1	4.023
693135.919	5073660.968	161.267	3.0	4.020032	SUHOPOLJE-1	4.017
693135.919	5073660.968	162.267	3.0	4.020032	SUHOPOLJE-1	4.041
693135.919	5073660.968	163.267	4.0	4.026234	SUHOPOLJE-1	4.077
693135.919	5073660.968	164.267	4.0	4.026234	SUHOPOLJE-1	4.098
693135.919	5073660.968	165.267	4.0	4.026234	SUHOPOLJE-1	4.106
693135.919	5073660.968	166.267	4.0	4.026234	SUHOPOLJE-1	4.067
693135.919	5073660.968	167.267	4.0	4.026234	SUHOPOLJE-1	4.082
693135.919	5073660.968	168.267	4.0	4.026234	SUHOPOLJE-1	4.146
693135.919	5073660.968	169.267	4.0	4.026234	SUHOPOLJE-1	4.084
693135.919	5073660.968	170.267	4.0	4.0072756	SUHOPOLJE-1	3.932
693135.919	5073660.968	171.267	4.0	4.0072756	SUHOPOLJE-1	3.887
693135.919	5073660.968	172.267	4.0	4.0072756	SUHOPOLJE-1	4.026
693135.919	5073660.968	173.267	4.0	4.0072756	SUHOPOLJE-1	4.026
693135.919	5073660.968	174.267	4.0	4.0072756	SUHOPOLJE-1	3.95
693135.919	5073660.968	175.267	4.0	4.0072756	SUHOPOLJE-1	4.024
693135.919	5073660.968	176.267	4.0	4.0072756	SUHOPOLJE-1	3.995
693135.919	5073660.968	177.267	4.0	4.0072756	SUHOPOLJE-1	3.975
693135.919	5073660.968	178.267	4.0	4.0072756	SUHOPOLJE-1	4.091
693135.919	5073660.968	179.267	4.0	4.0072756	SUHOPOLJE-1	4.048
693135.919	5073660.968	180.267	4.0	4.0072756	SUHOPOLJE-1	3.977
693135.919	5073660.968	181.267	4.0	4.0072756	SUHOPOLJE-1	3.942
693135.919	5073660.968	182.267	4.0	4.0072756	SUHOPOLJE-1	4.055
693135.919	5073660.968	183.267	4.0	4.0072756	SUHOPOLJE-1	4.137
693135.919	5073660.968	184.267	4.0	4.0072756	SUHOPOLJE-1	4.133
693135.919	5073660.968	185.267	4.0	4.0072756	SUHOPOLJE-1	4.077
693135.919	5073660.968	186.267	4.0	4.0072756	SUHOPOLJE-1	4.001
693135.919	5073660.968	187.267	4.0	4.0072756	SUHOPOLJE-1	3.971
693135.919	5073660.968	188.267	4.0	4.0072756	SUHOPOLJE-1	3.938
693135.919	5073660.968	189.267	4.0	4.0072756	SUHOPOLJE-1	4.12
693135.919	5073660.968	190.267	4.0	3.9818513	SUHOPOLJE-1	4.103
693135.919	5073660.968	191.267	4.0	3.9818513	SUHOPOLJE-1	3.963
693135.919	5073660.968	192.267	4.0	3.9818513	SUHOPOLJE-1	3.99
693135.919	5073660.968	193.267	4.0	3.9818513	SUHOPOLJE-1	4.013
693135.919	5073660.968	194.267	4.0	3.9818513	SUHOPOLJE-1	3.967
693135.919	5073660.968	195.267	4.0	3.9818513	SUHOPOLJE-1	3.942
693135.919	5073660.968	196.267	4.0	3.9818513	SUHOPOLJE-1	3.933
693135.919	5073660.968	197.267	4.0	3.9818513	SUHOPOLJE-1	4.07
693135.919	5073660.968	198.267	4.0	3.9818513	SUHOPOLJE-1	4.093
693135.919	5073660.968	199.267	4.0	3.9818513	SUHOPOLJE-1	4.001
693135.919	5073660.968	200.267	4.0	3.9818513	SUHOPOLJE-1	3.984
693135.919	5073660.968	201.267	4.0	3.9818513	SUHOPOLJE-1	3.912
693135.919	5073660.968	202.267	4.0	3.9818513	SUHOPOLJE-1	3.945
693135.919	5073660.968	203.267	4.0	3.9818513	SUHOPOLJE-1	3.987
693135.919	5073660.968	204.267	4.0	3.9818513	SUHOPOLJE-1	3.984
693135.919	5073660.968	205.267	4.0	3.9818513	SUHOPOLJE-1	3.921
693135.919	5073660.968	206.267	4.0	3.9818513	SUHOPOLJE-1	3.954
693135.919	5073660.968	207.267	4.0	3.9818513	SUHOPOLJE-1	3.985
693135.919	5073660.968	208.267	4.0	3.9818513	SUHOPOLJE-1	3.9
693135.919	5073660.968	209.267	4.0	3.9818513	SUHOPOLJE-1	3.937
693135.919	5073660.968	210.267	4.0	3.9307656	SUHOPOLJE-1	3.892
693135.919	5073660.968	211.267	4.0	3.9307656	SUHOPOLJE-1	3.887
693135.919	5073660.968	212.267	4.0	3.9307656	SUHOPOLJE-1	3.879
693135.919	5073660.968	213.267	4.0	3.9307656	SUHOPOLJE-1	3.94
693135.919	5073660.968	214.267	4.0	3.9307656	SUHOPOLJE-1	3.912
693135.919	5073660.968	215.267	4.0	3.9307656	SUHOPOLJE-1	3.923
693135.919	5073660.968	216.267	4.0	3.9307656	SUHOPOLJE-1	3.887
693135.919	5073660.968	217.267	4.0	3.9307656	SUHOPOLJE-1	3.914
693135.919	5073660.968	218.267	4.0	3.9307656	SUHOPOLJE-1	3.93
693135.919	5073660.968	219.267	4.0	3.9307656	SUHOPOLJE-1	3.923
693135.919	5073660.968	220.267	4.0	3.9307656	SUHOPOLJE-1	3.866
693135.919	5073660.968	221.267	4.0	3.9307656	SUHOPOLJE-1	3.957
693135.919	5073660.968	222.267	4.0	3.9307656	SUHOPOLJE-1	3.975
693135.919	5073660.968	223.267	4.0	3.9307656	SUHOPOLJE-1	3.907
693135.919	5073660.968	224.267	4.0	3.9307656	SUHOPOLJE-1	3.86
693135.919	5073660.968	225.267	4.0	3.9307656	SUHOPOLJE-1	3.902
693135.919	5073660.968	226.267	4.0	3.9307656	SUHOPOLJE-1	3.909
693135.919	5073660.968	227.267	4.0	3.9307656	SUHOPOLJE-1	3.914
693135.919	5073660.968	228.267	4.0	3.9307656	SUHOPOLJE-1	3.883
693135.919	5073660.968	229.267	4.0	3.9307656	SUHOPOLJE-1	3.938
693135.919	5073660.968	230.267	4.0	3.9307656	SUHOPOLJE-1	3.935
693135.919	5073660.968	231.267	4.0	3.9307656	SUHOPOLJE-1	3.909
693135.919	5073660.968	232.267	4.0	3.9307656	SUHOPOLJE-1	3.925
693135.919	5073660.968	233.267	4.0	3.9307656	SUHOPOLJE-1	3.914
693135.919	5073660.968	234.267	4.0	3.9307656	SUHOPOLJE-1	3.937
693135.919	5073660.968	235.267	4.0	3.9307656	SUHOPOLJE-1	3.919
693135.919	5073660.968	236.267	4.0	3.9307656	SUHOPOLJE-1	3.904
693135.919	5073660.968	237.267	4.0	3.9307656	SUHOPOLJE-1	3.886
693135.919	5073660.968	238.267	4.0	3.9307656	SUHOPOLJE-1	3.867
693135.919	5073660.968	239.267	4.0	3.9307656	SUHOPOLJE-1	3.902
693135.919	5073660.968	240.267	4.0	3.9307656	SUHOPOLJE-1	3.899
693135.919	5073660.968	241.267	4.0	3.9307656	SUHOPOLJE-1	3.929
693135.919	5073660.968	242.267	4.0	3.9307656	SUHOPOLJE-1	3.921
693135.919	5073660.968	243.267	4.0	3.9307656	SUHOPOLJE-1	3.931
693135.919	5073660.968	244.267	4.0	3.9307656	SUHOPOLJE-1	3.903
693135.919	5073660.968	245.267	4.0	3.9307656	SUHOPOLJE-1	3.901
693135.919	5073660.968	246.267	4.0	3.9307656	SUHOPOLJE-1	3.898
693135.919	5073660.968	247.267	4.0	3.9307656	SUHOPOLJE-1	3.883
693135.919	5073660.968	248.267	4.0	3.9307656	SUHOPOLJE-1	3.955
693135.919	5073660.968	249.267	4.0	3.9307656	SUHOPOLJE-1	3.995
693135.919	5073660.968	250.267	4.0	3.9307656	SUHOPOLJE-1	3.938
693135.919	5073660.968	251.267	4.0	4.028548	SUHOPOLJE-1	3.98
693135.919	5073660.968	252.267	4.0	4.028548	SUHOPOLJE-1	3.953
693135.919	5073660.968	253.267	4.0	4.028548	SUHOPOLJE-1	3.914
693135.919	5073660.968	254.267	4.0	4.028548	SUHOPOLJE-1	3.92
693135.919	5073660.968	255.267	4.0	4.028548	SUHOPOLJE-1	3.895
693135.919	5073660.968	256.267	4.0	4.028548	SUHOPOLJE-1	4.029
693135.919	5073660.968	257.267	4.0	4.028548	SUHOPOLJE-1	4.103
693135.919	5073660.968	258.267	4.0	4.028548	SUHOPOLJE-1	4.122
693135.919	5073660.968	259.267	4.0	4.028548	SUHOPOLJE-1	4.107
693135.919	5073660.968	260.267	4.0	4.028548	SUHOPOLJE-1	4.027
693135.919	5073660.968	261.267	4.0	4.028548	SUHOPOLJE-1	4.119
693135.919	5073660.968	262.267	4.0	4.028548	SUHOPOLJE-1	4.122
693135.919	5073660.968	263.267	4.0	4.028548	SUHOPOLJE-1	4.128
693135.919	5073660.968	264.267	4.0	4.028548	SUHOPOLJE-1	4.121
693135.919	5073660.968	265.267	4.0	4.028548	SUHOPOLJE-1	4.067
693135.919	5073660.968	266.267	4.0	4.028548	SUHOPOLJE-1	4.033
693135.919	5073660.968	267.267	4.0	4.028548	SUHOPOLJE-1	4.092
693135.919	5073660.968	268.267	4.0	4.028548	SUHOPOLJE-1	4.031
693135.919	5073660.968	269.267	4.0	4.028548	SUHOPOLJE-1	4.087
693135.919	5073660.968	270.267	4.0	4.028548	SUHOPOLJE-1	4.119
